,instance_id,input.text,predicted_text_0,stats.f1_score_0,num_words_0,predicted_text_1,stats.f1_score_1,num_words_1,predicted_text_2,stats.f1_score_2,num_words_2,predicted_text_3,stats.f1_score_3,num_words_3,predicted_text_4,stats.f1_score_4,num_words_4,predicted_text_5,stats.f1_score_5,num_words_5,predicted_text_6,stats.f1_score_6,num_words_6,predicted_text_7,stats.f1_score_7,num_words_7,predicted_text_8,stats.f1_score_8,num_words_8,predicted_text_9,stats.f1_score_9,num_words_9,predicted_text_10,stats.f1_score_10,num_words_10,predicted_text_11,stats.f1_score_11,num_words_11,predicted_text_12,stats.f1_score_12,num_words_12,predicted_text_13,stats.f1_score_13,num_words_13,predicted_text_14,stats.f1_score_14,num_words_14,predicted_text_15,stats.f1_score_15,num_words_15,predicted_text_16,stats.f1_score_16,num_words_16,predicted_text_17,stats.f1_score_17,num_words_17,predicted_text_18,stats.f1_score_18,num_words_18,predicted_text_19,stats.f1_score_19,num_words_19,predicted_text_20,stats.f1_score_20,num_words_20,predicted_text_21,stats.f1_score_21,num_words_21,predicted_text_22,stats.f1_score_22,num_words_22,predicted_text_23,stats.f1_score_23,num_words_23,predicted_text_24,stats.f1_score_24,num_words_24,predicted_text_25,stats.f1_score_25,num_words_25,predicted_text_26,stats.f1_score_26,num_words_26,predicted_text_27,stats.f1_score_27,num_words_27,predicted_text_28,stats.f1_score_28,num_words_28,predicted_text_29,stats.f1_score_29,num_words_29,std,agreement_level
252,id193,What are the parts of a domain name called?,,0.0,9, Top-level domain,1.0,11," Top level domain, Second level domain, Third level domain",0.2857142857142857,18,Labels,0.0,10,"Subdomain, Domain, and Top-Level Domain",0.6666666666666666,14,"Labels (or Subdomains), Second-level Domain, Top-level Domain",0.5,16,Domain name,0.5,11,"Subdomain, domain, top-level domain",0.8,13, label,0.0,10," labels that describe each part of a domain name, such as the top-level domain (TLD), second-level domain (SLD), and subdomains. Each label is separated by a dot (.)",0.17391304347826086,37," Top level domain, second level domain, third level domain",0.2857142857142857,18,"TLD, SLD, and Subdomain",0.4,13," Top level domain, second level domain, third level domain, fourth level domain",0.25,21,2014,0.0,10," The parts of a domain name are called the top-level domain (TLD), the second-level domain (SLD), and the third-level domain (3LD). The TLD is the last part of the domain name, such as .com, .org, or .net. The SLD is the part of the domain name that comes before the TLD, such as google or wikipedia. The 3LD is the part of the domain name that comes before the SLD, such as www or mail.",0.12903225806451613,84, TLD,0.0,10," subdomain, domain, top-level domain",0.8,13,Labels,0.0,10,"Top-level domain, Second-level domain",0.8,13," Top level domain, second level domain, and subdomain",0.2857142857142857,17, Subdomains,0.0,10,"Subdomain, domain name, top-level domain",0.6666666666666666,14, Labels,0.0,10,Top Level Domains,0.0,12, labels,0.0,10,2014,0.0,10," Top-level domain (TLD), Second-level domain (SLD), Subdomain",0.5,16, Top-level domain,1.0,11,"host, second-level domain, top-level domain",0.6666666666666666,14,"TLD (Top-Level Domain), SLD (Second-Level Domain), Subdomain",0.5,16,0.3369622419530639,Low
531,id3060,What is the setting of the book hoot?, Florida,1.0,9, Florida,1.0,9, A small town in the south,0.18181818181818182,14,Florida,1.0,9,Florida,1.0,9,Florida,1.0,9,Florida,1.0,9,Florida,1.0,9, Florida,1.0,9, a small town in Texas during the Great Depression,0.14285714285714285,17, The setting of the book hoot is in the united states.,0.13333333333333333,19,Florida,1.0,9, A small town in the south,0.18181818181818182,14,Florida,1.0,9," The setting of the book Hoot is in the fictional town of Coconut Cove, Florida. The story takes place in the present day, and the main characters are middle school students. The town is located on the Gulf of Mexico, and the climate is warm and humid. The town is surrounded by mangrove swamps, and there is a large population of owls in the area. The story begins when a new student, Roy Eberhardt, moves to Coconut Cove. Roy is an outsider, and he quickly becomes friends with a group of other misfits. Together, they investigate a mystery involving the owls in the area. The story is full of adventure, humor, and heart.",0.16666666666666669,121, A small town,0.2222222222222222,11, Florida,1.0,9,Florida,1.0,9,Florida,1.0,9, Florida,1.0,9, Florida,1.0,9,Florida,1.0,9, Florida,1.0,9,Florida,1.0,9, Florida,1.0,9,Florida,1.0,9, Florida,1.0,9, Florida,1.0,9,Florida,1.0,9,Florida,1.0,9,0.33734469068773215,Low
48,id1142,What is the term for circular movement around a central point?, Rotation,0.6666666666666666,12, Rotation,0.6666666666666666,12, Orbit,0.0,12,Orbit,0.0,12,Rotation,0.6666666666666666,12,Rotation,0.6666666666666666,12,Rotation,0.6666666666666666,12,Rotation,0.6666666666666666,12, Circulation,0.0,12, Circumference,0.0,12, Rotation,0.6666666666666666,12,Orbit,0.0,12, Orbit,0.0,12,Revolution,0.0,12, Revolution,0.0,12, Orbit,0.0,12, revolution,0.0,12,Rotation,0.6666666666666666,12,Rotation,0.6666666666666666,12, Orbit,0.0,12, Orbit,0.0,12,Orbit,0.0,12, Rotation,0.6666666666666666,12,Rotation,0.6666666666666666,12, Rotation,0.6666666666666666,12,Revolution,0.0,12, Rotation,0.6666666666666666,12, Circumference,0.0,12,Revolution,0.0,12,Rotation,0.6666666666666666,12,0.3382775089366165,Low
445,id2690,When does the day of the dead end?, November 2,1.0,10, 2018,0.0,9, November 2,1.0,10,November 2,1.0,10,November 2,1.0,10,November 2,1.0,10,November 2,1.0,10,November 2nd,0.5,10, November 2,1.0,10, November 2,1.0,10, November 2,1.0,10,November 2nd,0.5,10, November 2nd,0.5,10,November 2,1.0,10, November 2nd,0.5,10, November 2nd,0.5,10, November 2,1.0,10,November 2,1.0,10,November 2nd,0.5,10, November 2,1.0,10, November 2nd,0.5,10,2018,0.0,9, November 2,1.0,10,November 2nd,0.5,10, 2018,0.0,9,November 2,1.0,10, November 2,1.0,10, November 2nd,0.5,10,November 2nd,0.5,10,November 2nd,0.5,10,0.3394552769621813,Low
198,id1726,What tectonic setting is responsible for the folded mountains of pennsylvania and the high himalaya?, The collision of two continental plates.,0.0,21, The Himalaya is a mountain range in Asia.,0.0,23, Convergent,0.5,16,Folded mountains,0.0,17,Convergent Plate Boundaries,0.6666666666666666,18,Convergent Plate Boundary,1.0,18,collision,0.0,16,Continental-Continental Convergence,0.0,17, collision zone between two or more continental tectonic plates,0.0,24, orogenic belt,0.0,17, Convergent,0.5,16,Continental collision,0.0,17, Tectonic plate collision,0.3333333333333333,18,2013,0.0,16," The folded mountains of Pennsylvania and the high Himalaya are both the result of continental collision. When two continents collide, the crust is thickened and folded, creating mountains. The folded mountains of Pennsylvania were formed when the North American and African continents collided about 300 million years ago. The high Himalaya were formed when the Indian and Eurasian continents collided about 50 million years ago.",0.0,80, subduction,0.0,16, Continental collision,0.0,17,Continental collision,0.0,17,Collision of continental plates,0.0,19, Collision,0.0,16, Convergent plate boundary,1.0,18,Compressional,0.0,16, collision,0.0,16,Continental,0.0,16, Convergent,0.5,16,Collisional,0.0,16, Continental collision,0.0,17, convergent,0.5,16,Collisional orogeny,0.0,17,Convergent plate boundary,1.0,18,0.3401599803923684,Low
644,id3494,Who was allowed to vote in the roman republic?, Men,0.0,10, Roman citizens,0.6666666666666666,11, Only the patricians,0.0,12,Citizens,1.0,10,Male Citizens,0.6666666666666666,11,Citizens,1.0,10,Roman citizens,0.6666666666666666,11,Male citizens,0.6666666666666666,11, adult male citizens,0.5,12," male citizens of the Republic who were at least forty years old and had held office, were free, and had a certain amount of property",0.1,34, Men,0.0,10,Men,0.0,10, Only patricians,0.0,11,Male Roman citizens,0.5,12," In the Roman Republic, only male citizens over the age of 16 were allowed to vote. This excluded women, slaves, and foreigners. The voting process was conducted in the Forum, where citizens would gather to cast their votes. The votes were then counted by the magistrates, who would announce the results.",0.05128205128205128,60, Only men,0.0,11, Roman citizens over the age of 16,0.2857142857142857,16,Men,0.0,10,Male citizens,0.6666666666666666,11, Only men,0.0,11, Roman citizens,0.6666666666666666,11,Men,0.0,10, Roman citizens,0.6666666666666666,11,Only Roman citizens,0.5,12, Only male citizens,0.5,12,Male citizens,0.6666666666666666,11, Male citizens,0.6666666666666666,11, Only men,0.0,11,Male citizens,0.6666666666666666,11,Roman citizens,0.6666666666666666,11,0.3406448941021984,Low
378,id2426,Who made the nuclear model of an atom?, Ernest Rutherford,1.0,10, Ernest Rutherford,1.0,10, Rutherford,0.6666666666666666,9,Ernest Rutherford,1.0,10,Ernest Rutherford,1.0,10,Ernest Rutherford,1.0,10,Niels Bohr,0.0,10,Rutherford,0.6666666666666666,9, Ernest Rutherford,1.0,10, Ernest Rutherford,1.0,10, Ernest Rutherford,1.0,10,Rutherford,0.6666666666666666,9, Ernest Rutherford,1.0,10,Rutherford,0.6666666666666666,9, Ernest Rutherford,1.0,10, Rutherford,0.6666666666666666,9, Ernest Rutherford,1.0,10,Rutherford,0.6666666666666666,9,Rutherford,0.6666666666666666,9, Rutherford,0.6666666666666666,9, Niels Bohr,0.0,10,Niels Bohr,0.0,10, Ernest Rutherford,1.0,10,Ernest Rutherford,1.0,10, Ernest Rutherford,1.0,10,Ernest Rutherford,1.0,10, Ernest Rutherford,1.0,10, Ernest rutherford,1.0,10,Niels Bohr,0.0,10,Ernest Rutherford,1.0,10,0.34277807274092026,Low
800,id409,Where did students for a democratic society start?, Michigan,0.5,9, 1960,0.0,9, New York,0.0,10,1960,0.0,9,University of Michigan,0.6,11,University of Michigan,0.6,11,University of Michigan,0.6,11,"Ann Arbor, Michigan",1.0,11, the University of Michigan at Ann Arbor,0.9230769230769229,15," the United States Capitol Building in Washington, D.C. on May 1, 1970",0.0,20, New York,0.0,10,University of Michigan,0.6,11, New York,0.0,10,University of Michigan,0.6,11," Ann Arbor, Michigan",1.0,11, University of Michigan,0.6,11," Answer: Ann Arbor, Michigan",0.8571428571428572,12,Michigan,0.5,9,1960,0.0,9, Chicago,0.0,9," Ann Arbor, Michigan",1.0,11,University of Michigan,0.6,11, University of Michigan,0.6,11,University of Michigan,0.6,11, University of Chicago,0.4,11,University of Michigan,0.6,11, University of Michigan,0.6,11, Berkeley,0.0,9,University of Michigan,0.6,11,University of Michigan,0.6,11,0.3430029680525668,Low
548,id3138,Who plays the coach in old spice commercial?, Terry Crews,0.0,10, Terry Crews,0.0,10, Terry Crews,0.0,10,Isaiah Mustafa,0.8,10,Terry Crews,0.0,10,Montell Jordan,0.0,10,Isaiah Mustafa,0.8,10,Terry Crews,0.0,10, Terry Crews,0.0,10, John Cena,0.0,10, Terry Crews,0.0,10,Terry Crews,0.0,10, Isaiah Mustafa,0.8,10,"I do not have enough information to definitively state who plays the coach in the Old Spice commercials. The examples provided do not demonstrate a clear mapping between inputs and outputs that would allow me to generate the missing answer. To provide an accurate response, I would need more details on the specific mapping you want applied. Please provide some clarification on how you would like me to process these examples.",0.0,79, Isaiah Mustafa,0.8,10, Terry Crews,0.0,10, Isaiah Mustafa,0.8,10,Terry Crews,0.0,10,Terry Crews,0.0,10, Terry Crews,0.0,10, Terry Crews,0.0,10,Terry Crews,0.0,10, Terry Crews,0.0,10,Terry Crews,0.0,10, Terry Crews,0.0,10,Isaiah Mustafa,0.8,10, Terry Crews,0.0,10, Terry Crews,0.0,10,Isaiah Mustafa,0.8,10,Terry Crews,0.0,10,0.34414645372166114,Low
561,id3184,What was the united states foreign policy after ww1 started?, Isolationism,0.0,11, Isolationism,0.0,11, Isolationism,0.0,11,Isolationism,0.0,11,Isolationism,0.0,11,Isolationism,0.0,11,Isolationism,0.0,11,Neutrality,1.0,11, neutrality,1.0,11," the policy of the United States government was to maintain neutrality and avoid becoming involved in the conflict between the Allies and Germany. The US did provide economic and military assistance to some of the Allies, but did not join the war until after the attack on Pearl Harbor in 1941. The policy of neutrality was ultimately not successful, as the US became involved in the war due to the attacks and other factors. ",0.044444444444444446,84, Isolationism,0.0,11,Isolationism,0.0,11, Isolationism,0.0,11,2014,0.0,11," The United States foreign policy after World War I started was to remain neutral. The United States did not want to get involved in the war, and it hoped that the war would end quickly. However, the war continued to drag on, and the United States eventually decided to enter the war on the side of the Allies.",0.0,68, Isolationism,0.0,11," The United States foreign policy after World War I started was to remain neutral. The United States did not want to get involved in the war, and it hoped that the war would end quickly. However, as the war dragged on, the United States began to provide more and more aid to the Allies. In 1917, the United States entered the war on the side of the Allies.",0.0,78,Isolationism,0.0,11,Isolationism,0.0,11, Isolationism,0.0,11, The United States adopted a policy of neutrality and non-intervention in the conflict.,0.18181818181818182,23,Neutrality,1.0,11, Isolationism,0.0,11,Isolationism,0.0,11, Isolationism,0.0,11,Neutrality,1.0,11, Isolationism,0.0,11, Isolationism,0.0,11,Isolationism,0.0,11,The output to the last example is not given.,0.0,19,0.34439635514495837,Low
65,id1196,Where does puerto rico's power come from?, The power grid in Puerto Rico is supplied by a mix of fossil fuels and renewable energy sources.,0.2857142857142857,25, Puerto Rico Electric Power Authority,1.0,12, Nuclear,0.0,8,The sun,0.0,9,Imported Fuels,0.0,9,Various sources,0.0,9,Puerto Rico Electric Power Authority,1.0,12,Oil,0.0,8," Oil, coal, and natural gas",0.0,12," a mix of oil and gas, hydroelectric, geothermal, wind, solar, and biomass power generation systems.",0.1111111111111111,22, The United States,0.0,10,Fossil fuels,0.0,9, Solar,0.0,8,Unknown,0.0,8," Puerto Rico's power comes from a variety of sources, including fossil fuels, renewable energy, and nuclear power. The island's main power plants are located in San Juan, Ponce, and Mayagüez.",0.13333333333333333,37, The US,0.0,9," Puerto Rico's power comes from a variety of sources, including fossil fuels, renewable energy, and nuclear power. The island's main power plants are located in San Juan, Ponce, and Mayagüez.",0.13333333333333333,37,The sun,0.0,9,Coal,0.0,8, Puerto Rico Electric Power Authority,1.0,12," Fossil fuels, hydroelectricity, and renewable energy sources.",0.0,14,Puerto Rico,0.5714285714285714,9, Puerto Rico Electric Power Authority,1.0,12,The United States,0.0,10, The United States,0.0,10,"The majority of Puerto Rico's power comes from fossil fuels, particularly oil. However, Puerto Rico does get some power from renewable energy sources like solar and wind.",0.21428571428571427,34, Fossil fuels,0.0,9, Oil,0.0,8,Puerto Rico's power comes primarily from petroleum products that are imported.,0.25,18,"Puerto Rico's power comes from a combination of sources, including fossil fuels, natural gas, and renewable energy such as solar and wind power.",0.16,30,0.3447007480660545,Low
238,id1878,Where is the boy who played charlie in willy wonka?, France,0.0,11, London,0.0,11, He is now a doctor,0.0,15,Paris,0.0,11,Unknown,0.0,11,"Peter Ostrum, who played Charlie in ""Willy Wonka & the Chocolate Factory,"" is not a location, so I cannot provide a place as an answer. However, if the question is asking about his current occupation or residence, as of my last update, Peter Ostrum is a veterinarian in Lowville, New York.",0.14634146341463414,61,California,0.0,11,Peter Ostrum,0.8,12, Peter Ostrum,0.8,12," Los Angeles, California, United States",0.0,15, He is now a grown man.,0.0,16,England,0.0,11, He is now a famous actor,0.0,16,Peter Ostrum,0.8,12," Peter Ostrum, who played Charlie Bucket in the 1971 film Willy Wonka & the Chocolate Factory, is now a veterinarian in Lowville, New York.",0.2727272727272727,34, Charlie Bucket,0.0,12, Answer: New York City,0.5714285714285714,14,Paris,0.0,11,Peter Ostrum,0.8,12, Dead,0.0,11, Peter Ostrum,0.8,12,England,0.0,11, Peter Ostrum,0.8,12,He is dead,0.0,13, Dead,0.0,11,Peter Ostrum,0.8,12, He died in 2016,0.0,14, Charlie and the Chocolate Factory,0.0,15,United Kingdom,0.0,12,United States,0.0,12,0.3451388913865567,Low
438,id2670,When was the last time a hurricane hit the uk?, 2017,1.0,11, 1985,0.0,11, 2007,0.0,11,1987,0.0,11,Unknown,0.0,11,1987,0.0,11,1987,0.0,11,2013,0.0,11, 1987,0.0,11, 2017,1.0,11, 1987,0.0,11,1987,0.0,11, 2017,1.0,11,"I do not have enough information to definitively state when the last time a hurricane hit the UK was. The provided examples map questions about specific dates or years to their answers, but do not give enough context for me to reliably continue that pattern for other topics. I would need more complete training data showing how to handle a wider range of question types to confidently provide an output here. Please let me know if you have any other examples that could clarify the desired mapping.",0.028985507246376812,97, 1987,0.0,11, 1953,0.0,11, 1987,0.0,11,1987,0.0,11,1987,0.0,11, 1987,0.0,11, 1987,0.0,11,1987,0.0,11, 2017,1.0,11,1987,0.0,11, 1987,0.0,11,1987,0.0,11, 2021,0.0,11, 1987,0.0,11,1987,0.0,11,The output to the last example is not given.,0.0,19,0.34540078431599114,Low
376,id2422,Who sang heard it thru the grapevine first?, Gladys Knight & the Pips,1.0,13, Marvin Gaye,0.0,10, Marvin gaye,0.0,10,Marvin Gaye,0.0,10,Marvin Gaye,0.0,10,Gladys Knight & the Pips,1.0,13,Marvin Gaye,0.0,10,Smokey Robinson,0.0,10, Marvin Gaye,0.0,10, Marvin Gaye,0.0,10, Marvin Gaye,0.0,10,Marvin Gaye,0.0,10, Marvin Gaye,0.0,10,Marvin Gaye,0.0,10, Marvin Gaye,0.0,10, Marvin Gaye,0.0,10, Marvin Gaye,0.0,10,Marvin Gaye,0.0,10,Marvin Gaye,0.0,10, Marvin Gaye,0.0,10, Marvin Gaye,0.0,10,Marvin Gaye,0.0,10, Gladys Knight & the Pips,1.0,13,Marvin Gaye,0.0,10, Marvin Gaye,0.0,10,Marvin Gaye,0.0,10, Gladys Knight & the Pips,1.0,13, Marvin Gaye,0.0,10,Marvin Gaye,0.0,10,Marvin Gaye,0.0,10,0.3457459036417604,Low
749,id391,Who sings i want to dance with you?, Enrique Iglesias,0.0,10, <NAME>,0.0,9, Michael Jackson,0.0,10,Savage Garden,0.0,10,George Strait,1.0,10,George Strait,1.0,10,Leo Sayer,0.0,10,Whitney Houston,0.0,10, Chris Rea,0.0,10, Michael Bublé,0.0,10, John Travolta,0.0,10,The Cars,0.0,10, The cast of the show,0.0,13,Unknown,0.0,9, Whitney Houston,0.0,10, Michael Jackson,0.0,10, Answer: Whitney Houston,0.0,11,Maddie and tae,0.0,11,George Strait,1.0,10, Whitney Houston,0.0,10, Eddie Rabbitt,0.0,10,Whitney Houston,0.0,10, <NAME>,0.0,9,Whitney Houston,0.0,10, Whitney Houston,0.0,10,George Strait,1.0,10, Bette Midler,0.0,10, Billy Idol,0.0,10,Chaka Khan,0.0,10,The output to the last example is not given.,0.0,17,0.3457459036417604,Low
759,id3942,Who sings love me tender in princess diaries 2?, Hayley Westenra,0.0,11, Elvis Presley,0.0,11, kenny loggins,0.0,11,Frankie Avalon,0.0,11,Norah Jones,1.0,11,Norah Jones,1.0,11,Anne Hathaway,0.0,11,Elvis Presley,0.0,11, Michael Bublé,0.0,11, The Righteous Brothers,0.0,12, Elvis Presley,0.0,11,Elvis Presley,0.0,11, Demi Lovato,0.0,11,Julie Andrews,0.0,11, Elvis Presley,0.0,11, Elvis Presley,0.0,11, Answer: Elvis Presley,0.0,12,Norah Jones,1.0,11,Elvis Presley,0.0,11, Elvis Presley,0.0,11, Elvis Presley,0.0,11,Julie Andrews,0.0,11, Julie Andrews,0.0,11,Elvis Presley,0.0,11, Norah Jones,1.0,11,Julie Andrews,0.0,11, Julie Andrews,0.0,11, Elvis Presley,0.0,11,Elvis Presley,0.0,11,Anne Hathaway,0.0,11,0.34574590364176044,Low
627,id3432,Who played the princess in kingsman secret service?, Taron Egerton,0.0,10, Sofia Boutella,0.0,10, Taron Egerton,0.0,10,Sofia Boutella,0.0,10,Hanna Alström,1.0,10,Hanna Alström,1.0,10,Sofia Boutella,0.0,10,Sofia Boutella,0.0,10, Sofia Boutella,0.0,10, Emma Stone,0.0,10, Sophie Cookson,0.0,10,Sofia Boutella,0.0,10, Taron Egerton,0.0,10,Taron Egerton,0.0,10, Hanna Alström,1.0,10, Taron egerton,0.0,10, Hanna Alström,1.0,10,Sophie Cookson,0.0,10,Sophie Cookson,0.0,10, Sofia Boutella,0.0,10, Taron Egerton,0.0,10,Sophie Cookson,0.0,10, Sofia Boutella,0.0,10,Sophie Cookson,0.0,10, Taron Egerton,0.0,10,Sophie Cookson,0.0,10, Sofia Boutella,0.0,10, Sophie turner,0.0,10,Taron Egerton,0.0,10,Tilde Swinton,0.0,10,0.34574590364176044,Low
367,id2380,When did they stop making the nissan xterra?, 2015,1.0,9, 2015,1.0,9, 2017,0.0,9,2015,1.0,9,2015,1.0,9,2015,1.0,9,2015,1.0,9,2015,1.0,9, 2015,1.0,9, 2005,0.0,9, 2015,1.0,9,2015,1.0,9, 2010,0.0,9,2015,1.0,9, 2015,1.0,9, 2017,0.0,9, 2015,1.0,9,2015,1.0,9,2015,1.0,9, 2015,1.0,9, 2015,1.0,9,2015,1.0,9, 2015,1.0,9,2015,1.0,9, 2015,1.0,9,2015,1.0,9, 2015,1.0,9, 2015,1.0,9,2015,1.0,9,2015,1.0,9,0.3457459036417605,Low
956,id833,Who added a press room to the white house?, Theodore Roosevelt,0.0,11, Theodore Roosevelt,0.0,11, Obama,0.0,10,Theodore Roosevelt,0.0,11,Richard Nixon,1.0,11,Richard Nixon,1.0,11,Theodore Roosevelt,0.0,11,Teddy Roosevelt,0.0,11, John F. Kennedy,0.0,12, John Adams,0.0,11, Franklin D. Roosevelt,0.0,12,Franklin D. Roosevelt,0.0,12, Franklin D Roosevelt,0.0,12,Richard Nixon,1.0,11, Theodore Roosevelt,0.0,11, Franklin Roosevelt,0.0,11, Theodore Roosevelt,0.0,11,Theodore Roosevelt,0.0,11,Franklin D. Roosevelt,0.0,12, Teddy Roosevelt,0.0,11, Theodore Roosevelt,0.0,11,Theodore Roosevelt,0.0,11, Theodore Roosevelt,0.0,11,Theodore Roosevelt,0.0,11, Theodore Roosevelt,0.0,11,Richard Nixon,1.0,11, Theodore Roosevelt,0.0,11, Theodore Roosevelt,0.0,11,Theodore Roosevelt,0.0,11,Franklin D. Roosevelt,0.0,12,0.3457459036417605,Low
784,id4034,How many episodes in game if thrones season 7?, 7,1.0,10, 7,1.0,10, 10,0.0,10,7,1.0,10,7,1.0,10,7,1.0,10,7,1.0,10,7,1.0,10, 7,1.0,10, 13,0.0,10, 7,1.0,10,7,1.0,10, 10,0.0,10,7,1.0,10, 7,1.0,10, 6,0.0,10, 7,1.0,10,7,1.0,10,7,1.0,10, 7,1.0,10, 7,1.0,10,7,1.0,10, 7,1.0,10,7,1.0,10, 7,1.0,10,7,1.0,10, 7,1.0,10, 7,1.0,10,7,1.0,10,7,1.0,10,0.3457459036417605,Low
382,id2438,Who plays the voice of sulley in monsters inc?, John Goodman,1.0,11, John Goodman,1.0,11, Billy Crystal,0.0,11,Billy crystal,0.0,11,John Goodman,1.0,11,John Goodman,1.0,11,John Goodman,1.0,11,John Goodman,1.0,11, John Goodman,1.0,11, Billy Crystal,0.0,11, John Goodman,1.0,11,John Goodman,1.0,11, Billy Crystal,0.0,11,John Goodman,1.0,11, John Goodman,1.0,11, John Goodman,1.0,11, John Goodman,1.0,11,John Goodman,1.0,11,John Goodman,1.0,11, John Goodman,1.0,11, John Goodman,1.0,11,John Goodman,1.0,11, John Goodman,1.0,11,John Goodman,1.0,11, John Goodman,1.0,11,John Goodman,1.0,11, John Goodman,1.0,11, John Goodman,1.0,11,John Goodman,1.0,11,John Goodman,1.0,11,0.3457459036417605,Low
370,id2388,Real name of daya in taarak mehta ka ooltah chashmah?, Disha Vakani,1.0,12, Disha Vakani,1.0,12, Daya,0.0,11,Disha Vakani,1.0,12,Disha Vakani,1.0,12,Disha Vakani,1.0,12,Disha Vakani,1.0,12,Disha Vakani,1.0,12, Disha Vakani,1.0,12, Daya Singh,0.0,12, Daya Singh Rathod,0.0,13,Disha Vakani,1.0,12, Daya,0.0,11,Disha Vakani,1.0,12, Disha Vakani,1.0,12, Disha Vakani,1.0,12, Disha Vakani,1.0,12,Disha Vakani,1.0,12,Disha Vakani,1.0,12, Disha Vakani,1.0,12, Disha Vakani,1.0,12,Disha Vakani,1.0,12, Disha Vakani,1.0,12,Disha Vakani,1.0,12, Disha Vakani,1.0,12,Disha Vakani,1.0,12, Disha Vakani,1.0,12, Disha Vakani,1.0,12,Disha Vakani,1.0,12,Disha Vakani,1.0,12,0.3457459036417605,Low
249,id1924,Who sang it must have been love but its over now?, Roxette,1.0,12, Roxette,1.0,12, Celine Dion,0.0,13,Roxette,1.0,12,Roxette,1.0,12,Roxette,1.0,12,Roxette,1.0,12,Roxette,1.0,12, Roxette,1.0,12, The Chicks,0.0,13, Roxette,1.0,12,Roxette,1.0,12, Adele,0.0,12,Roxette,1.0,12, Roxette,1.0,12, Taylor Swift,0.0,13, Roxette,1.0,12,Roxette,1.0,12,Roxette,1.0,12, Roxette,1.0,12, Roxette,1.0,12,Roxette,1.0,12, Roxette,1.0,12,Roxette,1.0,12, Roxette,1.0,12,Roxette,1.0,12, Roxette,1.0,12, Roxette,1.0,12,Roxette,1.0,12,Roxette,1.0,12,0.3457459036417605,Low
904,id625,Who plays justin on the haves and the have nots?,,0.0,10, John Schneider,0.0,12, josh hartnett,0.0,12,Tyler Lepley,0.0,12,Nick Sagar,0.0,12,Gavin Houston,0.0,12,Aaron O'Connell,0.0,12,Tyler Lepley,0.0,12, Tika Sumpter,0.0,12, Justin Timberlake,0.0,12, Anthony Anderson,0.0,12,John Schneider,0.0,12, Justin Hartley,0.0,12,Nicholas James,1.0,12, Nicholas James,1.0,12, Tika Sumpter,0.0,12, Nicholas James,1.0,12,Nick hawk,0.0,12,John Schneider,0.0,12, Tyler Perry,0.0,12, Gavin Houston,0.0,12,Michael Toland,0.0,12, <NAME>,0.0,11,Tyler Lepley,0.0,12, Tyler Lepley,0.0,12,Nicholas James,1.0,12, Tyler Lepley,0.0,12, Jalyn Hall,0.0,12,Tyler Lepley,0.0,12,Tyler Lepley,0.0,12,0.3457459036417605,Low
291,id2056,How many rooms is there in buckingham palace?, 775,1.0,9, 775,1.0,9, 600,0.0,9,775,1.0,9,775,1.0,9,775,1.0,9,775,1.0,9,775,1.0,9, 775 rooms,1.0,10, 189,0.0,9, 775,1.0,9,775,1.0,9, 7,0.0,9,775,1.0,9, 775,1.0,9, 775,1.0,9, 775,1.0,9,775,1.0,9,775,1.0,9, 775,1.0,9, 775,1.0,9,775,1.0,9, 775,1.0,9,785,0.0,9, 775,1.0,9,775,1.0,9, 775,1.0,9, 775,1.0,9,775,1.0,9,775,1.0,9,0.3457459036417605,Low
536,id3092,Who sings i can't take my eyes off of you?, Frankie Valli,1.0,12, Frankie Valli,1.0,12, Frankie Valli,1.0,12,Frankie Valli,1.0,12,Frankie Valli,1.0,12,Frankie Valli,1.0,12,Frankie Valli,1.0,12,Frankie Valli,1.0,12, Frankie Valli,1.0,12, The Chicks,0.0,12, Frankie Valli,1.0,12,Andy Williams,0.0,12, Frank Sinatra,0.0,12,Frankie Valli,1.0,12, Frankie Valli,1.0,12, Frankie Valli,1.0,12, Frankie Valli,1.0,12,Frankie Valli,1.0,12,Frankie Valli,1.0,12, Frankie Valli,1.0,12, Frankie Valli,1.0,12,Frankie Valli,1.0,12, Frankie Valli,1.0,12,Frankie Valli,1.0,12, Frankie Valli,1.0,12,Frankie Valli,1.0,12, Frankie Valli,1.0,12, Frankie Valli,1.0,12,Lauryn Hill,0.0,12,Frankie Valli,1.0,12,0.3457459036417605,Low
281,id2012,When was the last time tug-of-war was an official olympic sport?, 1920,1.0,12, 1920,1.0,12, 1988,0.0,12,1920,1.0,12,1920,1.0,12,1920,1.0,12,1920,1.0,12,1920,1.0,12, 1920,1.0,12, 1920,1.0,12, 1920,1.0,12,1920,1.0,12, 1936,0.0,12,1920,1.0,12, 1920,1.0,12, 1900,0.0,12, 1920,1.0,12,1920,1.0,12,1920,1.0,12, 1920,1.0,12, 1920,1.0,12,1920,1.0,12, 1920,1.0,12,1920,1.0,12, 1920,1.0,12,1920,1.0,12, 1920,1.0,12, 1920,1.0,12,1920,1.0,12,1900,0.0,12,0.3457459036417605,Low
