,instance_id,input.text,references,predicted_text_0,stats.exact_match_0,predicted_text_1,stats.exact_match_1,predicted_text_2,stats.exact_match_2,predicted_text_3,stats.exact_match_3,predicted_text_4,stats.exact_match_4,predicted_text_5,stats.exact_match_5,predicted_text_6,stats.exact_match_6,predicted_text_7,stats.exact_match_7,predicted_text_8,stats.exact_match_8,predicted_text_9,stats.exact_match_9,predicted_text_10,stats.exact_match_10,predicted_text_11,stats.exact_match_11,predicted_text_12,stats.exact_match_12,predicted_text_13,stats.exact_match_13,predicted_text_14,stats.exact_match_14,predicted_text_15,stats.exact_match_15,predicted_text_16,stats.exact_match_16,predicted_text_17,stats.exact_match_17,predicted_text_18,stats.exact_match_18,predicted_text_19,stats.exact_match_19,predicted_text_20,stats.exact_match_20,predicted_text_21,stats.exact_match_21,predicted_text_22,stats.exact_match_22,predicted_text_23,stats.exact_match_23,predicted_text_24,stats.exact_match_24,predicted_text_25,stats.exact_match_25,predicted_text_26,stats.exact_match_26,predicted_text_27,stats.exact_match_27,predicted_text_28,stats.exact_match_28,predicted_text_29,stats.exact_match_29,std,agreement_level
162,id5119,I'm an animal with a white fur and a large fluffy tail that lives in arctic regions; what am I?,weaselSALILSPLITCHECKsnow fox (correct)SALILSPLITCHECKwolfSALILSPLITCHECKpolar bear, D,0.0, B,1.0,B,1.0, D,0.0, C,0.0, B,1.0, D,0.0,B,1.0,D,0.0,D,0.0,B,1.0,B,1.0,D,0.0, D,0.0, D,0.0, C,0.0, D,0.0,D,0.0, A,0.0, D,0.0, B,1.0,D,0.0,D,0.0,B,1.0, B,1.0,B,1.0, D,0.0, D,0.0,D,0.0,D,0.0,0.4794633014853841,Low
177,id5134,Eyes allow humans,to detect when a traffic light changes (correct)SALILSPLITCHECKdetect sour flavors in candySALILSPLITCHECKhear music at concertsSALILSPLITCHECKdetect acrid odors in the air, A,1.0, A,1.0,A,1.0, D,0.0, D,0.0, D,0.0, A,1.0,A,1.0,D,0.0,A,1.0,A,1.0,A,1.0,A,1.0, A,1.0, A,1.0, C,0.0, A,1.0,A,1.0, C,0.0, A,1.0, D,0.0,A,1.0,A,1.0,A,1.0, B,0.0,D,0.0, C,0.0, A,1.0,A,1.0,A,1.0,0.4794633014853841,Low
109,id5066,Earthquakes,only happen in CaliforniaSALILSPLITCHECKcause solar and lunar eclipsesSALILSPLITCHECKwill break your vases (correct)SALILSPLITCHECKmake bridges much safer, B,0.0, C,1.0,C,1.0, D,0.0, D,0.0, D,0.0, C,1.0,C,1.0,D,0.0,C,1.0,C,1.0,C,1.0,C,1.0, C,1.0, C,1.0, C,1.0, C,1.0,C,1.0, B,0.0, D,0.0, C,1.0,C,1.0,C,1.0,C,1.0, B,0.0,A,0.0, C,1.0, A,0.0,C,1.0,C,1.0,0.4794633014853841,Low
225,id5182,Members of rock bands often perform with,flutesSALILSPLITCHECKsandalsSALILSPLITCHECKearplugs (correct)SALILSPLITCHECKgloves, C,1.0, C,1.0,A,0.0, D,0.0, A,0.0, D,0.0, C,1.0,C,1.0,D,0.0,C,1.0,C,1.0,D,0.0,C,1.0, C,1.0, C,1.0, C,1.0, C,1.0,A,0.0, D,0.0, C,1.0, C,1.0,A,0.0,C,1.0,C,1.0, B,0.0,C,1.0, C,1.0, C,1.0,C,1.0,C,1.0,0.4794633014853841,Low
228,id5185,small reptile's diet consists mostly of,invertebratesSALILSPLITCHECKinsects (correct)SALILSPLITCHECKmammalsSALILSPLITCHECKfish, B,1.0, B,1.0,B,1.0, B,1.0, B,1.0, B,1.0, A,0.0,B,1.0,A,0.0,B,1.0,B,1.0,A,0.0,B,1.0, B,1.0, A,0.0, C,0.0, A,0.0,B,1.0, B,1.0, B,1.0, A,0.0,A,0.0,B,1.0,B,1.0, B,1.0,B,1.0, D,0.0, B,1.0,B,1.0,A,0.0,0.4794633014853841,Low
232,id5189,An example of a chemical reaction would be,A rusty fence (correct)SALILSPLITCHECKSleepingSALILSPLITCHECKDrinking waterSALILSPLITCHECKRain, C,0.0, A,1.0,A,1.0, C,0.0, D,0.0, A,1.0, A,1.0,A,1.0,D,0.0,A,1.0,A,1.0,A,1.0,A,1.0, A,1.0, A,1.0, C,0.0, A,1.0,A,1.0, D,0.0, C,0.0, D,0.0,A,1.0,A,1.0,A,1.0, B,0.0,D,0.0, A,1.0, A,1.0,A,1.0,A,1.0,0.4794633014853841,Low
241,id5198,Dunes can be made out of the same thing as,clothesSALILSPLITCHECKfoodSALILSPLITCHECKforestsSALILSPLITCHECKcastles (correct), B,0.0, B,0.0,D,1.0, D,1.0, B,0.0, D,1.0, A,0.0,D,1.0,B,0.0,A,0.0,B,0.0,A,0.0,B,0.0, D,1.0, D,1.0, C,0.0, A,0.0,A,0.0, C,0.0, A,0.0, B,0.0,D,1.0,B,0.0,D,1.0, B,0.0,A,0.0, A,0.0, C,0.0,D,1.0,D,1.0,0.4794633014853841,Low
75,id5032,Over a period of time the weather can change,The color of my hairSALILSPLITCHECKThe way I walkSALILSPLITCHECKThe size of a statue (correct)SALILSPLITCHECKThe sound a computer makes, B,0.0, C,1.0,None,0.0, D,0.0, C,1.0, D,0.0, C,1.0,C,1.0,A,0.0,A,0.0,A,0.0,D,0.0,D,0.0, C,1.0, C,1.0, D,0.0, C,1.0,C,1.0, D,0.0, D,0.0, D,0.0,A,0.0,D,0.0,C,1.0, B,0.0,D,0.0, D,0.0, D,0.0,C,1.0,D,0.0,0.4794633014853841,Low
294,id5251,The lunar cycle also changes,water (correct)SALILSPLITCHECKcolorsSALILSPLITCHECKthe sunSALILSPLITCHECKplanets, B,0.0, A,1.0,B,0.0, D,0.0, D,0.0, D,0.0, A,1.0,B,0.0,A,1.0,B,0.0,B,0.0,D,0.0,B,0.0, A,1.0, B,0.0, A,1.0, A,1.0,C,0.0, B,0.0, A,1.0, C,0.0,A,1.0,B,0.0,B,0.0, B,0.0,B,0.0, C,0.0, B,0.0,A,1.0,A,1.0,0.4794633014853841,Low
324,id5281,There are less hummingbirds by this house than before because of,a feeder at this houseSALILSPLITCHECKthe birds no longer like feedersSALILSPLITCHECKthe size of the feederSALILSPLITCHECKa feeder at another house (correct), D,1.0, D,1.0,D,1.0, B,0.0, B,0.0, A,0.0, D,1.0,D,1.0,A,0.0,D,1.0,D,1.0,D,1.0,D,1.0, D,1.0, D,1.0, A,0.0, D,1.0,D,1.0, B,0.0, B,0.0, A,0.0,D,1.0,D,1.0,D,1.0, B,0.0,D,1.0, C,0.0, D,1.0,D,1.0,D,1.0,0.4794633014853841,Low
333,id5290,Prey are eaten by,an animal herded by sheep dogsSALILSPLITCHECKthe animal with a starring role in BambiSALILSPLITCHECKanimals known for their memorySALILSPLITCHECKthe fastest mammal with four legs (correct), D,1.0, B,0.0,D,1.0, D,1.0, D,1.0, D,1.0, B,0.0,D,1.0,D,1.0,B,0.0,B,0.0,B,0.0,D,1.0, D,1.0, D,1.0, B,0.0, B,0.0,D,1.0, D,1.0, D,1.0, D,1.0,B,0.0,D,1.0,D,1.0, B,0.0,B,0.0, D,1.0, D,1.0,D,1.0,D,1.0,0.4794633014853841,Low
267,id5224,Which of the following contains large amounts of salt water?,The AmazonSALILSPLITCHECKThe NileSALILSPLITCHECKThe Indian (correct)SALILSPLITCHECKThe Mississippi, A,0.0, C,1.0,C,1.0, B,0.0, B,0.0, D,0.0, C,1.0,C,1.0,D,0.0,D,0.0,C,1.0,C,1.0,B,0.0, A,0.0, A,0.0, C,1.0, C,1.0,A,0.0, A,0.0, D,0.0, D,0.0,C,1.0,B,0.0,C,1.0, B,0.0,D,0.0, B,0.0, D,0.0,A,0.0,D,0.0,0.4794633014853841,Low
353,id5310,Tapping a drumstick to a drum will,reverberate when touched together (correct)SALILSPLITCHECKvibrate when next to each otherSALILSPLITCHECKshake around when nearSALILSPLITCHECKput each other down, A,1.0, B,0.0,B,0.0, B,0.0, A,1.0, A,1.0, A,1.0,A,1.0,A,1.0,A,1.0,A,1.0,B,0.0,A,1.0, A,1.0, B,0.0, D,0.0, A,1.0,B,0.0, C,0.0, A,1.0, A,1.0,B,0.0,A,1.0,A,1.0, B,0.0,A,1.0, A,1.0, A,1.0,A,1.0,A,1.0,0.4794633014853841,Low
268,id5225,The nimbleness of this animal is a key adaption that allows it to escape attacks from predators:,the butterflySALILSPLITCHECKthe slothSALILSPLITCHECKthe praying mantisSALILSPLITCHECKthe antelope (correct), D,1.0, D,1.0,D,1.0, C,0.0, D,1.0, D,1.0, D,1.0,D,1.0,B,0.0,D,1.0,D,1.0,A,0.0,D,1.0, D,1.0, D,1.0, C,0.0, D,1.0,D,1.0, B,0.0, A,0.0, C,0.0,D,1.0,D,1.0,D,1.0, B,0.0,B,0.0, D,1.0, D,1.0,D,1.0,C,0.0,0.47946330148538413,Low
423,id5380,What kind of object does light bounce off of?,tadpoleSALILSPLITCHECKany objectSALILSPLITCHECKitem that reflects (correct)SALILSPLITCHECKblack hole, C,1.0, C,1.0,C,1.0, B,0.0, C,1.0, C,1.0, C,1.0,C,1.0,B,0.0,C,1.0,C,1.0,B,0.0,C,1.0, C,1.0, C,1.0, C,1.0, C,1.0,B,0.0, A,0.0, C,1.0, B,0.0,C,1.0,C,1.0,C,1.0, B,0.0,B,0.0, D,0.0, C,1.0,B,0.0,C,1.0,0.47946330148538413,Low
192,id5149,A tree is not the habitat of a,squirrelSALILSPLITCHECKwoodpeckerSALILSPLITCHECKmonkeySALILSPLITCHECKlion (correct), D,1.0, D,1.0,D,1.0, A,0.0, A,0.0, D,1.0, D,1.0,D,1.0,B,0.0,D,1.0,D,1.0,D,1.0,D,1.0, D,1.0, D,1.0, A,0.0, D,1.0,D,1.0, C,0.0, C,0.0, C,0.0,D,1.0,D,1.0,D,1.0, C,0.0,B,0.0, A,0.0, D,1.0,D,1.0,D,1.0,0.47946330148538413,Low
264,id5221,which of these are you most likely to find in a desert?,a hammer head sharkSALILSPLITCHECKa big tilapia fishSALILSPLITCHECKa prickly horned male lizard (correct)SALILSPLITCHECKnone of these, C,1.0, C,1.0,D,0.0, C,1.0, D,0.0, C,1.0, C,1.0,C,1.0,C,1.0,C,1.0,C,1.0,C,1.0,C,1.0, C,1.0, C,1.0, D,0.0, C,1.0,D,0.0, B,0.0, D,0.0, D,0.0,C,1.0,C,1.0,C,1.0, A,0.0,D,0.0, A,0.0, C,1.0,C,1.0,C,1.0,0.47946330148538413,Low
111,id5068,"Light from further away may appear to be less bright than other, closer sources, such as in which instance?",the sun is always brightSALILSPLITCHECKthe moon is brighter than stars (correct)SALILSPLITCHECKthe moon is brighter than a floodlightSALILSPLITCHECKthe sun is darker than the moon, B,1.0, B,1.0,B,1.0, C,0.0, D,0.0, D,0.0, B,1.0,B,1.0,B,1.0,B,1.0,B,1.0,B,1.0,B,1.0, B,1.0, B,1.0, D,0.0, B,1.0,B,1.0, A,0.0, B,1.0, B,1.0,D,0.0,B,1.0,B,1.0, B,1.0,C,0.0, D,0.0, D,0.0,B,1.0,C,0.0,0.47946330148538413,Low
386,id5343,Are deserts characterized by high sunshine?,they get low sunlightSALILSPLITCHECKdeserts get surplus sun (correct)SALILSPLITCHECKdeserts get little sunSALILSPLITCHECKdeserts are always cloudy, B,1.0, B,1.0,B,1.0, B,1.0, C,0.0, C,0.0, B,1.0,B,1.0,A,0.0,B,1.0,B,1.0,B,1.0,B,1.0, B,1.0, B,1.0, C,0.0, B,1.0,B,1.0, D,0.0, B,1.0, C,0.0,B,1.0,B,1.0,B,1.0, A,0.0,C,0.0, D,0.0, B,1.0,B,1.0,C,0.0,0.47946330148538413,Low
305,id5262,Which of these saws will last longer?,iron saw (correct)SALILSPLITCHECKaluminium sawSALILSPLITCHECKplastic sawSALILSPLITCHECKwooden saw, A,1.0, A,1.0,A,1.0, D,0.0, D,0.0, A,1.0, A,1.0,A,1.0,D,0.0,A,1.0,A,1.0,A,1.0,A,1.0, A,1.0, A,1.0, D,0.0, A,1.0,A,1.0, B,0.0, A,1.0, D,0.0,A,1.0,B,0.0,A,1.0, B,0.0,D,0.0, D,0.0, A,1.0,A,1.0,A,1.0,0.47946330148538413,Low
408,id5365,Global warming is lowering the world's amount of,hurricanesSALILSPLITCHECKocean levelsSALILSPLITCHECKcarbon dioxideSALILSPLITCHECKice (correct), D,1.0, D,1.0,D,1.0, C,0.0, C,0.0, D,1.0, D,1.0,D,1.0,B,0.0,D,1.0,D,1.0,B,0.0,D,1.0, D,1.0, D,1.0, D,1.0, D,1.0,D,1.0, B,0.0, D,1.0, C,0.0,D,1.0,D,1.0,D,1.0, B,0.0,B,0.0, B,0.0, B,0.0,D,1.0,D,1.0,0.47946330148538413,Low
159,id5116,Green parts of a life form absorb,carbon dioxideSALILSPLITCHECKlight (correct)SALILSPLITCHECKoxygenSALILSPLITCHECKwater, B,1.0, B,1.0,B,1.0, B,1.0, C,0.0, B,1.0, B,1.0,B,1.0,C,0.0,B,1.0,B,1.0,B,1.0,B,1.0, B,1.0, A,0.0, A,0.0, B,1.0,B,1.0, B,1.0, B,1.0, C,0.0,A,0.0,B,1.0,B,1.0, B,1.0,A,0.0, D,0.0, A,0.0,B,1.0,A,0.0,0.47946330148538413,Low
138,id5095,A small creek absorbing heat energy can result in,the creek water getting colderSALILSPLITCHECKa parched creek bed (correct)SALILSPLITCHECKtributaries branching off from the creekSALILSPLITCHECKa runoff of extra water, D,0.0, B,1.0,A,0.0, D,0.0, D,0.0, A,0.0, B,1.0,B,1.0,D,0.0,D,0.0,B,1.0,D,0.0,D,0.0, A,0.0, D,0.0, D,0.0, B,1.0,D,0.0, B,1.0, A,0.0, A,0.0,B,1.0,D,0.0,B,1.0, B,1.0,B,1.0, A,0.0, D,0.0,A,0.0,A,0.0,0.47946330148538413,Low
349,id5306,What would a Jersey most likely be fed?,hamburgerSALILSPLITCHECKmolesSALILSPLITCHECKalfalfa (correct)SALILSPLITCHECKcow, C,1.0, C,1.0,C,1.0, D,0.0, C,1.0, C,1.0, C,1.0,C,1.0,D,0.0,D,0.0,C,1.0,C,1.0,C,1.0, C,1.0, C,1.0, D,0.0, C,1.0,C,1.0, A,0.0, C,1.0, D,0.0,C,1.0,C,1.0,C,1.0, B,0.0,D,0.0, C,1.0, A,0.0,D,0.0,C,1.0,0.47946330148538413,Low
164,id5121,"Atomic 26 is drawn to a device, it could be",magnetized (correct)SALILSPLITCHECKNaSALILSPLITCHECKcompassSALILSPLITCHECKK, A,1.0, C,0.0,A,1.0, A,1.0, D,0.0, A,1.0, A,1.0,A,1.0,A,1.0,B,0.0,B,0.0,A,1.0,A,1.0, A,1.0, A,1.0, D,0.0, A,1.0,A,1.0, A,1.0, A,1.0, A,1.0,C,0.0,A,1.0,A,1.0, B,0.0,B,0.0, D,0.0, C,0.0,A,1.0,A,1.0,0.47946330148538413,Low
440,id5397,Water can turn to vapor,when a pot of water is placed on an off stove burnerSALILSPLITCHECKwhen placing water in a freezerSALILSPLITCHECKwhen boiling eggs on a stove top (correct)SALILSPLITCHECKwhen placed in a room temperature setting, A,0.0, C,1.0,A,0.0, D,0.0, A,0.0, A,0.0, C,1.0,C,1.0,A,0.0,D,0.0,A,0.0,A,0.0,C,1.0, C,1.0, D,0.0, B,0.0, C,1.0,C,1.0, B,0.0, C,1.0, D,0.0,C,1.0,A,0.0,C,1.0, B,0.0,A,0.0, C,1.0, D,0.0,A,0.0,A,0.0,0.4901325178535608,Low
356,id5313,Dead plants are easier to find in,January (correct)SALILSPLITCHECKJulySALILSPLITCHECKMaySALILSPLITCHECKSeptember, B,0.0, B,0.0,B,0.0, D,0.0, D,0.0, B,0.0, A,1.0,A,1.0,C,0.0,A,1.0,A,1.0,B,0.0,A,1.0, D,0.0, B,0.0, C,0.0, A,1.0,A,1.0, D,0.0, B,0.0, B,0.0,A,1.0,A,1.0,A,1.0, C,0.0,B,0.0, D,0.0, D,0.0,B,0.0,A,1.0,0.4901325178535608,Low
175,id5132,is it normal for an adult animal to lay eggs?,it has never happenedSALILSPLITCHECKyes it is standard (correct)SALILSPLITCHECKit is abnormal and weirdSALILSPLITCHECKall of these, A,0.0, C,0.0,B,1.0, B,1.0, B,1.0, C,0.0, B,1.0,B,1.0,D,0.0,C,0.0,C,0.0,D,0.0,C,0.0, B,1.0, A,0.0, D,0.0, B,1.0,C,0.0, B,1.0, A,0.0, C,0.0,C,0.0,C,0.0,B,1.0, D,0.0,B,1.0, D,0.0, C,0.0,B,1.0,D,0.0,0.4901325178535608,Low
71,id5028,Decaying vegetation is part of the process that,enables nuclear power to functionSALILSPLITCHECKenables to emitting of light beamsSALILSPLITCHECKenables gas powered motors to operate (correct)SALILSPLITCHECKenables windmills to power electric grids, D,0.0, C,1.0,C,1.0, D,0.0, C,1.0, D,0.0, C,1.0,C,1.0,D,0.0,D,0.0,B,0.0,D,0.0,C,1.0, C,1.0, D,0.0, C,1.0, C,1.0,A,0.0, A,0.0, D,0.0, D,0.0,D,0.0,C,1.0,None,0.0, B,0.0,D,0.0, D,0.0, C,1.0,B,0.0,D,0.0,0.4901325178535608,Low
148,id5105,"if coffee sits in the fridge and loses its liquid form, what is that point known as?",the freezing point (correct)SALILSPLITCHECKthe prime pointSALILSPLITCHECKthe boiling pointSALILSPLITCHECKthe melting point, D,0.0, D,0.0,D,0.0, D,0.0, B,0.0, D,0.0, A,1.0,A,1.0,D,0.0,D,0.0,A,1.0,D,0.0,A,1.0, A,1.0, D,0.0, B,0.0, A,1.0,D,0.0, B,0.0, D,0.0, D,0.0,A,1.0,A,1.0,A,1.0, B,0.0,D,0.0, A,1.0, D,0.0,A,1.0,D,0.0,0.4901325178535608,Low
399,id5356,which of these is the quickest to go visiting from our world?,none of theseSALILSPLITCHECKa trip to marsSALILSPLITCHECKa trip to the moon (correct)SALILSPLITCHECKa trip to the northern star, C,1.0, B,0.0,A,0.0, C,1.0, A,0.0, C,1.0, C,1.0,C,1.0,B,0.0,C,1.0,C,1.0,B,0.0,C,1.0, B,0.0, A,0.0, C,1.0, C,1.0,C,1.0, C,1.0, C,1.0, C,1.0,C,1.0,C,1.0,C,1.0, D,0.0,A,0.0, A,0.0, C,1.0,C,1.0,A,0.0,0.4901325178535608,Low
470,id5427,What produce pollen and seeds?,lakes that are frozen overSALILSPLITCHECKthings you give a loved one in a bouquet (correct)SALILSPLITCHECKvarious types of animalsSALILSPLITCHECKa person that is healthy, B,1.0, B,1.0,C,0.0, C,0.0, C,0.0, D,0.0, B,1.0,B,1.0,B,1.0,B,1.0,B,1.0,C,0.0,B,1.0, B,1.0, C,0.0, C,0.0, B,1.0,B,1.0, C,0.0, B,1.0, B,1.0,B,1.0,B,1.0,B,1.0, B,1.0,B,1.0, C,0.0, C,0.0,B,1.0,D,0.0,0.4901325178535608,Low
35,id4992,Tadpoles start their lives as,Water animals (correct)SALILSPLITCHECKFrogsSALILSPLITCHECKAntsSALILSPLITCHECKCollege Students, A,1.0, A,1.0,A,1.0, B,0.0, B,0.0, A,1.0, A,1.0,A,1.0,B,0.0,A,1.0,A,1.0,B,0.0,A,1.0, A,1.0, B,0.0, D,0.0, A,1.0,A,1.0, C,0.0, A,1.0, B,0.0,A,1.0,A,1.0,A,1.0, B,0.0,B,0.0, A,1.0, B,0.0,A,1.0,A,1.0,0.4901325178535609,Low
65,id5022,The surface of the moon contains,dogsSALILSPLITCHECKwaterSALILSPLITCHECKhigh peaks (correct)SALILSPLITCHECKhumans, C,1.0, C,1.0,C,1.0, B,0.0, C,1.0, B,0.0, C,1.0,C,1.0,B,0.0,C,1.0,C,1.0,B,0.0,C,1.0, C,1.0, C,1.0, B,0.0, C,1.0,C,1.0, B,0.0, D,0.0, B,0.0,C,1.0,C,1.0,C,1.0, B,0.0,B,0.0, D,0.0, C,1.0,C,1.0,C,1.0,0.4901325178535609,Low
221,id5178,Dry environments often,liberally use water for everythingSALILSPLITCHECKallow plants to flourishSALILSPLITCHECKrequire people to moveSALILSPLITCHECKinstitute rules about water usage (correct), D,1.0, D,1.0,C,0.0, D,1.0, D,1.0, B,0.0, D,1.0,D,1.0,B,0.0,C,0.0,D,1.0,D,1.0,D,1.0, D,1.0, C,0.0, B,0.0, D,1.0,D,1.0, C,0.0, D,1.0, B,0.0,D,1.0,D,1.0,D,1.0, B,0.0,B,0.0, A,0.0, D,1.0,D,1.0,D,1.0,0.4901325178535609,Low
364,id5321,What would be more likely to attract a magnet?,a plastic zipperSALILSPLITCHECKflowing waterSALILSPLITCHECKa car engine (correct)SALILSPLITCHECKA wooden desk, C,1.0, C,1.0,C,1.0, D,0.0, B,0.0, C,1.0, C,1.0,C,1.0,B,0.0,C,1.0,C,1.0,D,0.0,C,1.0, C,1.0, C,1.0, A,0.0, C,1.0,C,1.0, A,0.0, C,1.0, D,0.0,A,0.0,C,1.0,C,1.0, B,0.0,A,0.0, D,0.0, C,1.0,C,1.0,C,1.0,0.4901325178535609,Low
98,id5055,the best method for detecting texture is,rubbing it (correct)SALILSPLITCHECKseeing itSALILSPLITCHECKhearing itSALILSPLITCHECKtasting it, A,1.0, A,1.0,B,0.0, A,1.0, D,0.0, B,0.0, A,1.0,A,1.0,D,0.0,A,1.0,B,0.0,A,1.0,A,1.0, A,1.0, A,1.0, C,0.0, A,1.0,A,1.0, B,0.0, A,1.0, A,1.0,A,1.0,A,1.0,A,1.0, B,0.0,B,0.0, D,0.0, B,0.0,A,1.0,A,1.0,0.4901325178535609,Low
196,id5153,Which term is involved with protection by skin?,Eucerin pH5 range (correct)SALILSPLITCHECKSagittal planeSALILSPLITCHECKpyogenic vibrioSALILSPLITCHECKpopliteus, B,0.0, A,1.0,A,1.0, D,0.0, A,1.0, D,0.0, A,1.0,A,1.0,D,0.0,A,1.0,A,1.0,A,1.0,D,0.0, A,1.0, D,0.0, A,1.0, A,1.0,A,1.0, D,0.0, A,1.0, C,0.0,A,1.0,D,0.0,A,1.0, B,0.0,A,1.0, A,1.0, A,1.0,A,1.0,D,0.0,0.4901325178535609,Low
290,id5247,Evaporation,causes puddles to become dried out mud (correct)SALILSPLITCHECKcauses fields of crops to grow fasterSALILSPLITCHECKcauses flowers to bloom abundantlySALILSPLITCHECKfills up irrigation ponds, D,0.0, A,1.0,A,1.0, D,0.0, B,0.0, C,0.0, A,1.0,A,1.0,B,0.0,A,1.0,A,1.0,A,1.0,A,1.0, A,1.0, A,1.0, C,0.0, A,1.0,A,1.0, C,0.0, A,1.0, D,0.0,A,1.0,A,1.0,A,1.0, B,0.0,D,0.0, D,0.0, A,1.0,A,1.0,A,1.0,0.4901325178535609,Low
373,id5330,Carbon steel is always what?,attractive to various objects that contain iron (correct)SALILSPLITCHECKpleasant with a magnetic personalitySALILSPLITCHECKmade up of iron and pieces of magnetsSALILSPLITCHECKhard as a magnetizing rod, A,1.0, A,1.0,A,1.0, D,0.0, C,0.0, A,1.0, A,1.0,A,1.0,D,0.0,A,1.0,A,1.0,D,0.0,A,1.0, A,1.0, D,0.0, A,1.0, A,1.0,A,1.0, C,0.0, A,1.0, D,0.0,A,1.0,A,1.0,A,1.0, B,0.0,D,0.0, B,0.0, D,0.0,A,1.0,A,1.0,0.4901325178535609,Low
354,id5311,Snow is more likely to fall two months before,JuneSALILSPLITCHECKMarch (correct)SALILSPLITCHECKSeptemberSALILSPLITCHECKDecember, B,1.0, B,1.0,B,1.0, B,1.0, D,0.0, B,1.0, B,1.0,D,0.0,B,1.0,B,1.0,B,1.0,B,1.0,B,1.0, B,1.0, D,0.0, C,0.0, B,1.0,D,0.0, D,0.0, B,1.0, B,1.0,B,1.0,B,1.0,D,0.0, B,1.0,B,1.0, D,0.0, D,0.0,D,0.0,D,0.0,0.4901325178535609,Low
55,id5012,The transportation with the most mass is likely a,commercial plane (correct)SALILSPLITCHECKprivate planeSALILSPLITCHECKbusSALILSPLITCHECKprivate car, A,1.0, A,1.0,A,1.0, D,0.0, B,0.0, C,0.0, A,1.0,A,1.0,D,0.0,C,0.0,A,1.0,A,1.0,A,1.0, A,1.0, A,1.0, C,0.0, A,1.0,A,1.0, A,1.0, A,1.0, D,0.0,A,1.0,A,1.0,A,1.0, B,0.0,A,1.0, A,1.0, C,0.0,C,0.0,C,0.0,0.4901325178535609,Low
482,id5439,what does a chipmunk do with acorns,throw them at other chipmunksSALILSPLITCHECKleave them where they're foundSALILSPLITCHECKuse them to build shelterSALILSPLITCHECKtransfer them to the stomach (correct), D,1.0, C,0.0,B,0.0, B,0.0, C,0.0, D,1.0, D,1.0,D,1.0,D,1.0,C,0.0,D,1.0,D,1.0,D,1.0, D,1.0, B,0.0, D,1.0, D,1.0,D,1.0, C,0.0, D,1.0, B,0.0,D,1.0,D,1.0,D,1.0, B,0.0,B,0.0, D,1.0, D,1.0,D,1.0,C,0.0,0.4901325178535609,Low
404,id5361,"Creatures sometimes have barbs on their backs that they use to sting, all of these do, outside of the",waspSALILSPLITCHECKbeeSALILSPLITCHECKscorpionSALILSPLITCHECKbutterfly (correct), D,1.0, D,1.0,D,1.0, B,0.0, C,0.0, C,0.0, D,1.0,D,1.0,A,0.0,C,0.0,D,1.0,D,1.0,D,1.0, D,1.0, D,1.0, C,0.0, D,1.0,D,1.0, D,1.0, D,1.0, D,1.0,D,1.0,D,1.0,D,1.0, B,0.0,C,0.0, B,0.0, C,0.0,D,1.0,C,0.0,0.4901325178535609,Low
163,id5120,Dairy is a source of,a vitamin that prevents blood lossSALILSPLITCHECKa vitamin that treats amino acid deficiencySALILSPLITCHECKa group of fat-soluble secosteroids (correct)SALILSPLITCHECKa vitamin that helps treat liver problems, C,1.0, A,0.0,C,1.0, D,0.0, B,0.0, C,1.0, C,1.0,C,1.0,B,0.0,C,1.0,C,1.0,C,1.0,C,1.0, C,1.0, C,1.0, B,0.0, C,1.0,A,0.0, C,1.0, C,1.0, C,1.0,A,0.0,C,1.0,C,1.0, B,0.0,C,1.0, B,0.0, D,0.0,D,0.0,C,1.0,0.4901325178535609,Low
217,id5174,Which of the following is warm blooded?,toadSALILSPLITCHECKsnakeSALILSPLITCHECKturtleSALILSPLITCHECKskunk (correct), D,1.0, D,1.0,D,1.0, B,0.0, C,0.0, D,1.0, D,1.0,D,1.0,D,1.0,D,1.0,D,1.0,D,1.0,D,1.0, D,1.0, D,1.0, A,0.0, D,1.0,A,0.0, C,0.0, A,0.0, B,0.0,D,1.0,D,1.0,D,1.0, B,0.0,D,1.0, A,0.0, B,0.0,D,1.0,A,0.0,0.4901325178535609,Low
327,id5284,"In the hottest months in the hottest desert, creatures such as birds may find water to drink",in sticksSALILSPLITCHECKin pebblesSALILSPLITCHECKin sandSALILSPLITCHECKin spiked plants (correct), D,1.0, D,1.0,C,0.0, C,0.0, D,1.0, D,1.0, D,1.0,D,1.0,C,0.0,D,1.0,D,1.0,C,0.0,D,1.0, D,1.0, C,0.0, B,0.0, D,1.0,D,1.0, D,1.0, D,1.0, C,0.0,D,1.0,D,1.0,D,1.0, B,0.0,C,0.0, C,0.0, D,1.0,D,1.0,C,0.0,0.4901325178535609,Low
248,id5205,Which of these travels through the air?,planetsSALILSPLITCHECKthoughtsSALILSPLITCHECKautomobileSALILSPLITCHECKmusic (correct), D,1.0, D,1.0,D,1.0, D,1.0, A,0.0, B,0.0, B,0.0,D,1.0,D,1.0,D,1.0,D,1.0,D,1.0,D,1.0, D,1.0, B,0.0, B,0.0, B,0.0,D,1.0, D,1.0, B,0.0, D,1.0,D,1.0,D,1.0,D,1.0, B,0.0,B,0.0, A,0.0, B,0.0,D,1.0,B,0.0,0.4982728791224399,Low
